origin_lat,origin_lng,dest_lat,dest_lng
31.762733,118.861447,31.830378,118.833855
31.872292,118.835874,31.880707,118.822092
32.11504,118.76781,32.11593,118.81138
32.17432700122498,118.7090556877146,32.070878,118.672726
32.220189,118.739368,32.208721,118.729591
32.0421584632155,118.77541085539887,32.029974,118.771312
32.090028,118.797178,32.292099,119.317947
32.173866,118.691618,32.15956,118.69765
32.151214,118.704124,32.180534,118.710503
32.027144,118.789749,32.04945,118.78779
32.071703,118.647538,32.13529,118.75169
32.038558,118.787051,32.049444,118.834582
32.237795,118.744483,32.225848,118.742714
32.188578,118.696379,32.175293,118.711436
32.144289,118.754256,32.08593,118.796683
32.15081,118.70426,32.143832,118.723034
32.033014,118.799187,32.040127,118.808719
32.075191,118.767153,32.060079,118.75423
32.174,118.68978,32.18828,118.71335
32.115862,118.791553,32.064942,118.755801
32.053213,118.752015,32.042353,118.774713
32.085491,118.79671,31.980856,118.764432
32.026944,118.774934,32.043694,118.791039
32.15383,118.71821,32.226892,118.755085
32.145789,118.702617,32.157546,118.696265
32.041838,118.783568,32.034201,118.78711
32.050091,118.785682,32.03914,118.78292
32.22489,118.74434,32.24305,118.73103
31.98349,118.73863,32.05495,118.76509
32.152657,118.932457,32.053785,118.928756
32.02341,118.84906,32.014713,118.729965
32.158088,118.696279,32.173834,118.7023
32.146015,118.890567,32.129847,118.880796
32.14861,118.87341,32.128875,118.89132
32.137462,118.900179,32.114033,118.873639
32.035724,118.785273,32.03943,118.797724
32.14779,118.85977,32.122547,118.877837
32.173886,118.702247,32.067732,118.777005
32.056979,118.774184,32.146015,118.817599
32.039105,118.796443,32.047487,118.772373
32.13637,118.814444,32.119487,118.870444
32.115331,118.875801,32.037205,118.78731
32.0593,118.75296,32.04995,118.76391
32.057091,118.666286,32.07885,118.699
32.065318,118.657132,32.071323,118.666768
32.03641,118.779,32.063402,118.751122
32.046904,118.78326,32.045338,118.740545
32.09226,118.668385,32.067198,118.638782
32.02319,118.713939,32.046402,118.780396
32.081601,118.706136,32.044952,118.666231
32.02649,118.7426,32.03602,118.7846
32.070315,118.770882,32.08593,118.796683
32.059048,118.782327,32.092655,118.669128
32.13278,118.94138,32.096798,118.938031
32.123723,118.989204,32.149157,119.008592
32.137913,118.990157,32.149113,119.008701
32.105049,118.94397,32.052787,118.881924
32.141119,118.994871,32.117523,118.951714
32.13794,118.990581,32.116279,118.975636
32.052162,118.664875,32.034802,118.642009
32.11783106485467,118.98625393803458,32.137965,118.996229
32.101933359703445,118.9322396138167,32.11622,118.9355
31.98967,118.73128,32.038874,118.636246
32.01743,118.72658,31.99307,118.7332
31.96068,118.82237,31.98287,118.73544
32.094101,118.932487,31.967084,118.799208
32.11595574541089,118.97581075741373,32.143744,119.009898
32.060172,118.742165,32.024493,118.714415
31.977912,118.733299,31.913186,118.846106
32.12174,118.98341,32.116341,118.977501
32.03689380086896,118.64205813098226,32.057091,118.666286
31.944228,118.882603,31.929252,118.851616
32.124625,118.942379,32.103424,118.929699
31.987959,118.736524,32.057467,118.733255
31.92468,118.88876,31.93778,118.86801
32.038736,118.645451,31.985251,118.732029
32.16067,118.94957,32.13187,118.92604
31.943344,118.888636,31.946939,118.863373
32.139189,118.99779,32.126655,118.978126
31.945575,118.752265,32.022587,118.738821
31.955689,118.867707,31.965092,118.823109
31.982824,118.720253,31.962778,118.757919
31.98087,118.76262,31.97946,118.71814
31.966985,118.822232,31.991669,118.760323
31.98463,118.87406,31.970431,118.796655
31.952819,118.851527,31.942021,118.865256
31.99773,118.87572,31.951551,118.850071
32.048026,118.896299,31.970737,118.797399
32.03257,118.91213,32.048961,118.889827
32.050333,118.78341,32.048682,118.771679
32.090782,118.674702,32.104511,118.685127
32.106236,118.687492,31.967084,118.799208
31.997916,118.727839,31.965987,118.801868
32.017382,118.786571,32.024421,118.740211
32.037236,118.816444,32.034064,118.839589
32.096559,118.936609,32.120862,118.926335
32.066609,118.904804,32.052458,118.895918
32.02808,118.834526,32.04952,118.79118
31.975754,118.787699,31.944836,118.783756
32.041318365728905,118.76430651026718,32.049811,118.769278
32.12425,118.8332,32.05966,118.89474
32.052407,118.771351,32.028611,118.792168
32.1061,118.68766,32.10212,118.719705
32.05567,118.77416,32.091713,118.674447
32.03555,118.78859,32.05532,118.89091
32.035983,118.743985,32.018157,118.788289
32.03681,118.739131,32.040129,118.784241
31.948285,118.789074,31.913908,118.898401
32.095756,118.721952,32.119381,118.659454
32.066501,118.908151,32.042303,118.81879
32.0897,118.91544,32.09601,118.93626
31.98406,118.798629,31.980737,118.746901
32.041964,118.782957,32.043259,118.764934
32.081094,118.772705,31.999373,118.729193
32.11944623945179,118.9260691920835,32.061867,118.784347
31.98795,118.75283,32.009498,118.781317
32.036465,118.75313,32.029792,118.735551
31.77438,118.85751,31.715915,118.780023
31.768853,118.780299,31.927857,118.827208
31.75586,118.82883,31.747904,118.841084
31.771532,118.870083,31.772653,118.830217
31.790815,118.821103,31.777686,118.802531
32.147852,119.005167,32.139597,118.988611
32.009407,118.755426,31.963735,118.803515
32.182495,119.073036,32.145211,119.019748
32.136714,118.892397,32.089831,118.822648
31.967781,118.540043,31.948218,118.567606
32.088391,118.900446,32.092969,118.889054
32.037463,118.643273,32.017455,118.613298
32.061583,118.781091,32.037461,118.784411
32.01578,118.74385,31.99923,118.72661
32.032959,118.775348,31.967084,118.799208
32.03821,118.770583,32.02556,118.74883
32.024005,118.747918,31.992259,118.721306
32.033356,118.766963,32.062824,118.653404
32.021376,118.752761,32.060052,118.787876
32.039491,118.782923,32.050304,118.806878
31.99505,118.72272,32.01048,118.73414
32.05,118.76999,32.042071,118.783549
32.010635,118.730541,31.993975,118.718669
32.063863,118.787525,32.07312,118.78325
32.06312,118.79199,32.059208,118.782509
32.070433,118.786932,32.055721,118.848084
32.03832,118.87424,32.040575,118.834499
32.046679,118.845339,32.03678,118.859534
32.066119,118.778219,32.045103,118.736097
32.0355,118.8584,32.040166,118.886913
32.05019,118.78165,32.060244,118.795767
32.08118,118.93413,32.04816,118.92626
32.05083,118.74279,32.03012,118.73883
32.06545,118.74303,32.08223,118.77759
32.07812,118.76748,32.050098,118.78558
32.050631,118.857303,32.03553799999999,118.85778600000002
32.083662,118.920382,32.078102,118.930329
32.019545,118.787053,32.070076,118.786931
32.059193,118.795395,32.022147,118.781083
32.05552,118.7907,32.072938,118.77163
32.065582,118.743219,32.091788,118.743559
32.04499,118.88713,32.0793,118.90766
32.045,118.91647,32.04102,118.88082
32.08041,118.74431,32.01774,118.78403
32.034277,118.831486,32.009392,118.768364
31.733775,118.873003,32.017971,118.784341
32.02127,118.78402,31.970836,118.765783
32.07467,118.68662,31.73089,118.875667
32.068082,118.640058,32.045154,118.653014
32.063154,118.626717,32.057423,118.622535
31.929404,118.820998,31.965497,118.775089
32.056762,118.620681,32.046299,118.608551
32.047792,118.600799,32.056995,118.623665
32.06719,118.62723,32.059164,118.621079
32.04644,118.62133,31.99811,118.57263
31.94722,118.78325,31.99695,118.72156
32.04031,118.64626,32.031698,118.703002
32.05401,118.66465,32.04279,118.65916
32.0671,118.63863,32.03782,118.64133
32.058262,118.627738,32.076859,118.629942
32.03835,118.64477,32.10806,118.70291
32.05851,118.61211,32.064463,118.634328
31.993719,118.722188,32.046994,118.628222
32.119341,118.93477,32.095131,118.914728
32.113106,118.917102,32.093766,118.863602
31.981695,118.80583,31.951323,118.82002
32.244514,118.753377,32.260896,118.735996
32.116696,118.922646,32.096257,118.936456
31.96731,118.81753,31.96665,118.80402
31.94507,118.82155,31.93114,118.819909
32.231464,118.749642,32.243547,118.750527
31.968734,118.802536,31.928795,118.824129
32.10683,118.86585,32.09376,118.8643
32.24193,118.74717,32.25949,118.73811
32.22052,118.738575,32.247383,118.759905
31.930079,118.820924,31.92882,118.79842
32.09377,118.8635,32.10428,118.88085
32.246601,118.758306,32.237223,118.756762
32.096559,118.936609,32.095691,118.885418
32.1265,118.93761,32.22462,118.73985
32.104174,118.884067,31.980256,118.800168
32.123733,118.989314,32.122996,118.934921
31.938215,118.807403,32.08593,118.796683
31.84632,118.840492,31.963959,118.816616
32.034545,118.785912,31.995619,118.760697
31.944762,118.819156,31.88404,118.80668
31.92667,118.82173,32.026219,118.769619
32.019536,118.793086,32.040111,118.835513
32.077925,118.76471,32.05014,118.779255
31.858232,118.828564,31.891079,118.791673
31.986791,118.749319,31.996693,118.758231
32.0526,118.77487,32.06084,118.7835
31.976711,118.551899,32.077339,118.768508
32.075681,118.651637,31.970671,118.551886
31.952737,118.823178,31.971191,118.763119
32.063773,118.767275,32.058411,118.783348
31.91983,118.82514,31.998285,118.722856
31.992016,118.761143,31.997177,118.74396
31.99798,118.72781,32.067331,118.659606
32.031852,118.773443,32.034848,118.746576
31.84332,118.83758,31.86983,118.82513
31.885361,118.794767,31.89114,118.81054
32.030169,118.782393,32.019276,118.768617
31.98923,118.73855,32.038867,118.781779
31.995979,118.715693,32.022654,118.779043
31.92584,118.81147,31.92684,118.82223
32.10429,118.74595,32.131119,118.824616
31.952741,118.823351,31.994363,118.807143
32.109627,118.777968,32.094677,118.763284
32.02039,118.81265,31.999036,118.810421
32.112597,118.834444,32.06672,118.770702
31.98997,118.78985,32.032131,118.805994
32.103383,118.939557,32.119558,118.935045
32.10331,118.929524,32.121733,118.834317
32.100844,118.940091,32.119919,118.988907
31.994283,118.807305,31.958643,118.833982
32.08509,118.89187,31.933963,118.847174
32.09151,118.75816,32.071007,118.78367
32.116389,118.9358,32.103283,118.93944
32.061463,118.781168,32.002671,118.728068
32.006266,118.807405,31.996033,118.806649
32.00818,118.68608,31.97536,118.79265
31.998839,118.797338,32.006151,118.734537
32.051471,118.895981,32.069921,118.891738
32.003807,118.73061,32.035561,118.895814
31.732429,118.875891,31.915674,118.874436
31.732428,118.877422,31.649872,119.019829
32.04759901617329,118.77560933886257,31.970431,118.796655
31.94325,118.65647,32.070988,118.774442
31.893565,118.812746,31.967084,118.799208
31.9445,118.66492,31.939589,118.640305
31.865853,118.801895,31.868334,118.830891
31.945523,118.665418,31.931881,118.633743
31.975548986866546,118.76683284834492,31.940692,118.835507
31.94051,118.83553,31.86945,118.821896
31.99927,118.76782,31.970431,118.796655
32.006649050541455,118.74209041528488,31.988659,118.761978
32.050668,118.742798,32.054047,118.771504
31.944859,118.665381,31.93866,118.64533
32.07444,118.74052,31.98398,118.73259
31.992642,118.761754,31.985434,118.765045
32.11452,118.78675,31.9979,118.74263
32.06555,118.77832,32.06020999999999,118.79584640000004
31.869198,118.821947,31.88617,118.811887
31.968927,118.794996,31.721544,118.945898
32.069775,118.735022,32.049377,118.74083
31.971315,118.796226,31.940597,118.667663
32.139891,118.699735,32.126876,118.725691
32.136182,118.720304,32.11008,118.766037
32.079363,118.73566300000005,32.05816,118.73865
31.98163,118.70819,31.996667,118.765517
31.936634,118.78698,32.024793,118.790682
32.02575,118.79398,32.06885,118.77632
32.04809,118.630022,31.989328,118.717055
31.988074,118.753126,31.958711,118.881151
31.945623,118.864096,31.930232,118.830883
32.053141,118.637162,32.00348,118.503955
32.044524,118.615311,32.047449,118.599111
32.1202,118.7204,32.065497,118.639683
32.0657871668176,118.76799991201749,32.05119,118.7494
32.03223961076293,118.7409875,32.06498336791992,118.74326324462892
32.050021,118.763808,32.127601,118.728466
31.91443,118.791144,31.907379,118.724302
32.061811,118.741964,32.081165,118.745035
32.052021,118.745582,32.045967,118.751859
31.953902,118.916779,31.929478,118.808792
32.04899,118.59817,32.048123,118.587827
32.089224,118.735251,31.981741,118.870837
32.071116,118.645764,32.056049,118.636346
32.0282,118.60037,32.048921,118.623545
31.969343,118.877925,31.938415,118.877677
32.02407,118.59691,32.04507,118.61589
31.99546,118.80487,32.025022,118.800952
31.9411,118.84087,31.98153,118.76405
31.95443,118.81843,31.98281,118.78441
32.050209,118.615142,31.938839,118.841644
31.98475,118.79808,31.99673,118.80706
31.94276,118.85236,31.95829,118.826854
32.039435,118.78284,31.967084,118.799208
32.00232,118.78424,32.015317,118.755383
32.19441813151042,119.08719292534724,32.123707,118.92469
32.116595,118.976589,32.183313,119.075266
32.042177,118.778497,32.045461,118.730516
31.964191,118.817238,31.990927,118.796942
32.03877,118.782532,32.070761,118.777233
32.03065,118.80237,32.044,118.78347
31.969532,118.792443,31.959375,118.813866
32.113177,118.916905,32.080137,118.90907
32.12513,118.96485,32.108854,118.959745
32.07702,118.7765,32.03986,118.77799
32.1307,118.98147,32.12478,118.973521
32.07744,118.91358,32.028202,118.801998
32.01699,118.75542,32.015858,118.736742
32.021537,118.73292,31.935905,118.749385
32.060053,118.673851,32.009966,118.684005
32.00748,118.7526,31.98918,118.71997
31.987838,118.762869,32.030159,118.642519
32.00838,118.68801,32.02879,118.7387
31.95653,118.81098,31.98528,118.8006
31.942627,118.783807,31.960597,118.80712
32.10481,118.92998,32.124499,118.923185
32.12269,118.92518,32.150643,119.009775
31.980815,118.875726,32.051416,118.896296
32.051471,118.895982,32.088465,118.929002
32.1478,119.00875,32.11635240715256,118.97621013069823
32.124643,118.942463,31.957814,118.857266
31.959739,118.863163,31.939718,118.877173
32.285481,118.787423,31.988227,118.738483
32.02728,118.79025,32.01661,118.78462
31.732211,118.876321,31.968224,118.705063
32.01811,118.78798,32.025581,118.780688
32.14642,118.73338,32.060085,118.742
32.0652,118.74959,32.068838,118.762315
32.01503,118.74792,32.04898,118.78358
32.07638,118.81012,32.037879,118.783541
32.05510112871277,118.78827741182316,31.970431,118.796655
32.02916,118.77466,32.14157,118.73473
32.04337,118.74627,32.01191,118.72911
32.068815,118.776898,32.017165,118.748747
31.970391,118.797493,32.319343,118.821828
31.966699,118.705853,32.081268,118.827515
31.99194,118.72323,32.05735,118.74015
32.032069,118.730758,32.01634,118.71869
32.02691,118.79828,32.05562,118.74231
31.92933,118.83241,31.84851,118.76854
32.08462,118.79789,32.061018,118.789816
32.09764,118.80742,32.084124,118.632747
32.109541,118.721437,32.040101,118.776805
31.98027,118.73195,32.08801,118.79969
32.04542,118.80694,32.02047,118.86384
32.02783,118.78343,32.03519,118.81057
32.041146,118.781024,32.024041,118.740303
32.07782,118.62703,32.064577,118.649155
31.95646,118.76444,32.037275,118.785945
32.035013,118.805065,32.042343,118.809032
32.094885002791536,118.78954341445656,32.10474,118.80603
32.01761,118.89834,31.933227,118.84688
32.06015,118.7842,32.114573,118.726761
32.05688,118.66659,32.07507,118.67392
32.09679,118.801,32.098091,118.792275
32.07257,118.77701,32.073442,118.813817
32.034274,118.790582,32.032453,118.800485
32.0335,118.72226,31.967655,118.69772
32.01724,118.74324,31.9742,118.71495
31.96513305262381,118.7033197838344,31.965806,118.719724
32.05776,118.74237,32.067276,118.77407
31.9644,118.72332,31.981758,118.736486
31.97001,118.798492,31.945235,118.819359
32.071052,118.777193,32.06561,118.766391
32.037983,118.846719,32.01493,118.793256
32.10375,118.83446,32.071219,118.777043
32.04667,118.8455,32.05627800000001,118.8663859999999
32.08739,118.89181,32.03526,118.85763
32.018055,118.787967,32.042538,118.836123
32.081666,118.780758,32.123731,118.844856
32.15963,118.99892,32.1162,118.97647
31.954191,118.804358,31.995951,118.806591
32.091029,118.962279,32.077283,118.944163
31.976441,118.791876,31.969169,118.822905
32.01427,118.79569,31.99645,118.74389
32.06937958652257,118.7689158863804,32.032262,118.777237
32.02534,118.771704,32.019605,118.786844
32.041317,118.786005,32.01166,118.765943
32.08618400827368,118.9627698574064,32.07803,118.94429
32.010472,118.733929,32.07534,118.77814
32.10539144552848,118.9560723816108,32.10888,118.83454
32.03535,118.85762,32.03362,118.808687
32.091706,118.917486,32.041097,118.880421
32.03725965711805,118.77146864149304,32.029255,118.779737
32.01907238652278,118.77099491767258,31.946242,118.824351
32.061577,118.944148,32.133475,118.956501
32.12593,118.97842,32.09646,118.9362
31.948084,118.811865,31.952987,118.79855
32.03778,118.86651,32.037708,118.84923
32.08528,118.96017,32.096798,118.938031
32.032,118.81156,32.044656,118.782815
32.014371,118.750674,32.026071,118.798321
31.86685,118.83635,31.90109,118.82733
31.957606,118.856824,32.031569,118.762876
32.03838,118.75391,32.01536,118.758372
32.019898,118.733314,31.992912,118.734205
31.90308,118.83368,31.965168,118.858818
32.043584,118.759543,32.041122,118.742546
31.9025,118.82726,31.86919,118.82597
32.071921,118.644652,32.062706,118.656291
32.2346,118.72841,32.22659,118.74614
31.98389,118.73428,32.07027,118.82278
32.223578,118.743058,32.246426,118.757912
31.96339,118.79241,31.981631,118.764676
31.99738,118.71813,31.99819,118.72283
31.97987,118.70981,32.02169,118.78042
31.979863,118.718913,32.064144,118.659264
32.229327,118.73626,32.232103,118.763834
32.22905,118.740615,32.231469,118.749469
31.97017,118.75883,31.971167,118.794664
32.07896,118.66872,32.065844,118.635174
31.964752,118.706341,31.985466,118.714256
32.230656,118.761909,32.245745,118.761046
32.16501,118.71455,32.22588,118.745435
31.98415,118.7068,31.985494,118.716081
31.987575,118.739051,31.98662,118.71444
31.99506473814666,118.73663952475188,32.021221,118.7331
31.98146,118.73781,31.978012,118.694202
31.978039,118.694576,31.989131,118.712319
31.963148,118.698504,31.983957,118.734314
31.966848,118.718609,31.983914,118.734268
31.97848,118.76321,31.99059,118.74517
32.05078,118.61756,31.98161,118.73864
32.10021903668082,118.754368926037,32.150887,118.735449
31.926582,118.82175,31.939556,118.876142
32.02264,118.74144,32.025808,118.735818
32.013045,118.734779,32.021753,118.694573
32.031505,118.703495,32.04439,118.707935
32.02805,118.75617,31.94495,118.78406
31.989221,118.719957,31.980872,118.737319
31.99888,118.72785,31.979357,118.69574
31.92753,118.9009,31.90648,118.88554
32.03098,118.76618,31.997327,118.729351
32.03273,118.73844,32.01587,118.73097
32.02226,118.7533,32.02962,118.76695
31.91897,118.87705,31.9385,118.84407
32.038967,118.70394,32.026497,118.762303
31.982938,118.737195,31.9285,118.846888
32.20244,118.72461,32.066875,118.637384
31.97201,118.76748,31.93077,118.78933
31.77828,118.85621,31.761541,118.833977
31.89709,118.79065,31.73301,118.870471
32.057916,118.914118,32.053593,118.942902
32.116406,118.848301,32.037441,118.776221
32.09781,118.888332,32.085566,118.888111
32.128316,118.877367,32.099088,118.831793
32.03972,118.80653,32.028801,118.810042
32.02704,118.81337,32.048838,118.819849
32.048796,118.794696,32.031407,118.800522
31.992385,118.780915,31.979039,118.789796
32.105626,118.768093,32.056958,118.800091
32.057007,118.771208,32.045718,118.78434
32.04641,118.78104,32.04904,118.79631
32.07274,118.81163,31.99114,118.79369
32.055161,118.795977,32.060744,118.759084
32.053441,118.826668,32.066474,118.815519
32.08307,118.80262,32.05522,118.78384
32.046841,118.783949,32.043441,118.730326
32.14604,118.89064,32.131254,118.883764
31.98686,118.79213,31.9944,118.75949
32.059444,118.644262,32.072141,118.64457
32.149743,118.949684,32.108917,118.958365
32.086324,118.77257,32.080609,118.78403
32.11728,118.85744,32.16078,118.94955
31.990994,118.759596,32.090157,118.838816
32.031133,118.902201,32.049399,118.894357
32.091379,118.788468,32.043537,118.653368
32.085491,118.79671,32.091506,118.917613
32.102492,118.810202,32.099089,118.828071
31.933227182947512,118.84687965448256,32.017224,118.898148
32.063046,118.642468,32.055007,118.823114
32.0236,118.81426,31.9919,118.79662
32.057282,118.811741,32.023308,118.817787
32.10911,118.960366,32.091021,118.962021
32.041028,118.652479,32.060875,118.631355
32.049431,118.894557,32.085965,118.796673
32.066767,118.648421,32.05297,118.639274
32.085452,118.784325,32.105709,118.826096
32.093764,118.823611,32.117218,118.852806
31.93663,118.8589,31.940671,118.835575
32.050119,118.895512,32.038753,118.886884
32.102535,118.810029,32.115227,118.828995
32.30143,118.8007,32.018815,118.860084
32.06258,118.7455,31.99105,118.72642
32.041572,118.785935,32.023418,118.784847
32.320118815104166,118.79000868055556,32.304713,118.803829
32.02319,118.78463,32.049995,118.763584
31.990481,118.721918,32.019841,118.733541
32.049936103851465,118.76382773596622,32.061497,118.747859
32.018829,118.736831,32.051035,118.773279
32.040789,118.879843,32.034856,118.856261
32.03559,118.85969,32.03368981871785,118.89481307962484
32.037733,118.846436,32.038998,118.782875
32.011721,118.870158,32.037342,118.849263
31.310549,118.972615,31.36204,118.94055
31.95459912774627,118.73349597584016,31.94232,118.869774
32.02876,118.83546,32.038209,118.874429
32.008002,118.731885,31.987988,118.738083
32.08602,118.75924,32.111708,118.778254
32.02599,118.82104,32.03639,118.85279
32.0391,118.78178,32.029931,118.800175
31.952294,118.841956,31.954257,118.809206
32.01575,118.79115,32.012626,118.851858
32.05748,118.80918,31.893368,118.783143
32.03175,118.778987,32.06084,118.7835
32.11573,118.79156,32.104765,118.768622
31.93007,118.86244,31.95035,118.84299
32.094941,118.782601,32.034299,118.773452
31.99307,118.73428,31.99978,118.717005
32.05814,118.78184,32.010096,118.735253
32.164134,118.672124,32.138508,118.721436
32.16433,118.67604,32.044339,118.789182
31.9239,118.80488,32.021563,118.779982
32.04421,118.73072,32.047246,118.744035
32.06038,118.74491,32.03399,118.74221
32.03724,118.84901,32.02354,118.84919
31.95201,118.81991,31.92747,118.82572
31.98278,118.73041,31.953751,118.729856
32.04752,118.76691,32.041743,118.779244
32.05606,118.74432,31.978361,118.734328
32.0243,118.71514,32.068689,118.737242
32.0708,118.77741,32.09524,118.7571
32.02818,118.79341,32.018291,118.784804
32.0879,118.77305,32.048448,118.77136
31.9505,118.84512,32.070519,118.787506
31.970052,118.79221,32.08593,118.796683
32.04582,118.77674,32.219566,118.739513
32.07226848038491,118.78346705357528,32.082711,118.777614
32.092158,118.780233,32.080609,118.78403
31.644959,119.018957,31.677952,119.095798
32.022974,118.782043,32.04508,118.772143
32.054234,118.771597,32.025354,118.776209
32.078045,118.782731,32.046161,118.78891
31.674166,119.043759,31.648564,119.029873
31.656315,119.027187,31.631624,119.018361
31.979584,118.711748,32.045044,118.772232
32.040543,118.77108,32.054708,118.770998
31.962294,118.734581,31.974276,118.714812
32.045017,118.772526,32.087104,118.797499
31.905418,118.83681,31.951906,118.731319
32.073716,118.781363,32.084878,118.783448
31.962383,118.734591,31.960481,118.791333
31.996817,118.711535,31.994537,118.733888
31.999994,118.737038,31.980186,118.710095
32.080591,118.78403,32.004001,118.711916
31.93932,118.80752,31.971038818359375,118.7757568359375
31.939691,118.829927,31.913121,118.810691
